Archivo,Predicción
5e97f67f436a450fa1709f80f8429d93_20230708t14_56_utc.txt,Neutral
5fe991fbe9ad4c8694b9eb83952254ca_20230708t14_28_utc.txt,Neutral
60b7835678404eb4a41f0a90a6149984_20230708t14_19_utc.txt,Neutral
60b7885990594270b7250ca5a823ba97_20230810t20_05_utc.txt,Neutral
60effa0236d54297986d217516c9cc39_20230708t15_49_utc.txt,Neutral
644e9c8ea5a3463f9afbd62fd0ad1d64_20230810t14_39_utc.txt,Neutral
6781e1b84077410d93438413583accd5_20230708t13_37_utc.txt,Neutral
687a87161a2c418d9062ecbb3375b08c_20230708t16_32_utc.txt,Negativo
6884147b30de47d29aaf11466b4eb08a_20230708t14_06_utc.txt,Negativo
68accab4df9c4a6aa898fe83f3c84c1c_20230810t17_01_utc.txt,Neutral
68b89d3fdfe245f9b079353adba4fab0_20230810t13_19_utc.txt,Neutral
69929c3e786c4a78a12a6aeafa5c0056_20230810t22_22_utc.txt,Neutral
6b382811a8594cc083dc68f3708fb2f6_20230810t20_00_utc.txt,Neutral
6dfbd830ae104ad29598fef57f1b95ee_20230708t14_50_utc.txt,Neutral
6eea140a6c7f421aaa2a635f57ff8246_20230708t16_30_utc.txt,Neutral
6f3c4c87fcce4ec08cddae38cb770eb1_20230708t15_19_utc.txt,Neutral
709e54076a684db3b5561ec38a16edc4_20230810t20_18_utc.txt,Neutral
70e1d79b00664d66b6f436cdf0b32d08_20230810t21_26_utc.txt,Neutral
71d04706798f4ba194d3a866a5803108_20230708t13_07_utc.txt,Neutral
74379f5510c54fae93f8d33e46e54b06_20230810t16_55_utc.txt,Neutral
74e02b9816bb4c738721da584687d0c2_20230708t14_42_utc.txt,Neutral
761d0415867b4c7a87e0fea53df8d28a_20230810t14_50_utc.txt,Neutral
78ca69b0ce0e478a8a04cce6ec0214fd_20230810t17_14_utc.txt,Neutral
7994a7431db44a9b8105a1dfc7c031c0_20230708t13_42_utc.txt,Neutral
7a521523c4f2426c8ebd6e467aaf5e36_20230810t15_10_utc.txt,Neutral
7d09a89b58584c12990e66352d1ced33_20230708t14_29_utc.txt,Neutral
7d99a90178fd4ddc9798849f092e0faa_20230708t15_01_utc.txt,Neutral
7de55c8c177c42c3b4a56223c7b3d36c_20230810t19_50_utc.txt,Neutral
7e06fc3caade4136ace6769ea24b2487_20230810t17_52_utc.txt,Neutral
7e0872baef734a4887dced19b88bd87b_20230708t14_57_utc.txt,Neutral
7f76cc778ee947a99730820cb57de343_20230810t15_41_utc.txt,Neutral
8162f01a55414806aa741fa6d2a0dfda_20230810t15_21_utc.txt,Neutral
8171ec3baafe43b9ada7192bab6e1cb2_20230708t13_55_utc.txt,Neutral
8952e26a1f244d5f9f00c39193a8209d_20230708t16_38_utc.txt,Neutral
89904e6de8be48a1ba7be5751aab112a_20230708t14_39_utc.txt,Neutral
8af525240c2b45058ad9d63ab59429b1_20230810t19_28_utc.txt,Neutral
8b8eb76a37b644bb85e1d637d8cd8b07_20230708t16_28_utc.txt,Neutral
8c76b123ea774fb3b583e6d9574d9429_20230708t13_40_utc.txt,Neutral
8e0e1cba46f14e6c9ea9d8980cc73dc1_20230708t16_13_utc.txt,Neutral
8fe63b15a42349b3a84b86db81489acf_20230708t14_27_utc.txt,Neutral
902c0098dacc4ee2aad515975223c85d_20230708t14_03_utc.txt,Neutral
91d9cc63f106478b8035231a40cb0516_20230708t14_15_utc.txt,Neutral
92f17432550c4791ab383b554d6ba23e_20230810t20_15_utc.txt,Negativo
9361533d057b4a4c9cdb6b8a60a66419_20230708t16_07_utc.txt,Neutral
961650b3249442f6b9857230d8a0cf8a_20230810t20_53_utc.txt,Neutral
97e3782f63174d6494ddb39a7e5dd96a_20230810t16_47_utc.txt,Neutral
986b6e8707ba4adfab1445799cf8942e_20230708t16_25_utc.txt,Neutral
9952750b305d4608b81a9fa1ce0c10fa_20230810t14_16_utc.txt,Neutral
9a6be2857e134484a2aa15164e38c0ce_20230810t14_21_utc.txt,Neutral
9d7a14a4d8b24a0488caa07c24ade147_20230708t16_07_utc.txt,Neutral
9dc4c8b678ca4069ada87305ab947dc7_20230810t15_05_utc.txt,Neutral
9f8937bba541444c986772020e461475_20230810t18_15_utc.txt,Neutral
9f9d6d57709a47a18bb62f86c7d4f775_20230708t15_51_utc.txt,Neutral
a02f956e79774c1998e7537bf6b019b9_20230708t15_12_utc.txt,Neutral
a12934ec203a4e7b980a0d06816f2588_20230708t16_07_utc.txt,Neutral
a247bd1a122b41fe9a4a20d4fb0bda2a_20230810t15_45_utc.txt,Neutral
a30333226c4a45fcbb330da614f0d1ed_20230708t13_44_utc.txt,Neutral
a3da9f4c9f34462fb5fdcca0b4158305_20230708t14_55_utc.txt,Neutral
a5894ab56ec94bba8eb5150eaaea75b6_20230810t20_04_utc.txt,Neutral
a59b25a9a678498e91be3ab225c0713c_20230708t14_14_utc.txt,Neutral
a5a3f29d986e4f28a4ddb4d7b44f6e17_20230810t22_38_utc.txt,Neutral
a746c23d91d34b79b74a9a00bf35c898_20230708t14_46_utc.txt,Neutral
ab3099a77d6c4b359e339bec95a8ba84_20230810t16_19_utc.txt,Negativo
ad4aff2712b6441d8864d31fc52538c3_20230708t15_45_utc.txt,Neutral
adf72807a76c4bb181f19295b7dbc0af_20230708t14_26_utc.txt,Neutral
b567e3aedd524f85a12ca72f54d5f124_20230708t14_55_utc.txt,Neutral
b661e7386c2145fbafeb7ec9bb2bfedf_20230708t16_15_utc.txt,Neutral
b7d4e267bbca458ba83959fcd1081a79_20230708t14_05_utc.txt,Neutral
b81e583c438f49a8bcdd886f57956667_20230708t15_07_utc.txt,Neutral
b8bf7ff0a32b43aea548f223c7e8c6cf_20230810t20_34_utc.txt,Positivo
ba967e5e2c7f4ba39f375821feec3b07_20230810t17_46_utc.txt,Negativo
baf2090b978e4084b5d4e4a2a5dd70b8_20230810t17_05_utc.txt,Neutral
bbba557748214aefa60fcfc774061002_20230810t13_51_utc.txt,Neutral
bde430f33ac24c56982c75484e1ef430_20230810t18_03_utc.txt,Neutral
beb87de1a60f475a85ce58d45601ac39_20230810t16_15_utc.txt,Neutral
bf45559df75f4cc4b2ff24cd4e83173c_20230810t14_09_utc.txt,Neutral
c173812b0ebe4e09962e872b88ebf230_20230810t21_16_utc.txt,Neutral
c3b33fbf9e304df2a2bd65227d752842_20230810t20_14_utc.txt,Neutral
c5512a289c7e472e9c5de55342de4c1f_20230810t21_35_utc.txt,Neutral
c5e8ec71f027459cba5512e7c3195877_20230708t14_03_utc.txt,Neutral
c5f50ee00c4845ac8ad026074af3d8f2_20230708t15_57_utc.txt,Neutral
c65168bb7c1041329bf933da5666f025_20230708t14_42_utc.txt,Neutral
c7d37e4a2c6e4ffea0b6bf43f549ad0f_20230810t13_22_utc.txt,Neutral
c8a3c30957504266a3bae3ef4d44c002_20230708t16_21_utc.txt,Neutral
c91f728c6c5d4a09ad446cf803f4002e_20230810t13_50_utc.txt,Neutral
ca5bcbb6271649088a8c9774c7e8a015_20230708t16_03_utc.txt,Neutral
cc475e1a10f14d64950353a04bb66c67_20230810t18_46_utc.txt,Neutral
cf9fde1c48574241b3ecdf3429bf1ce9_20230810t13_35_utc.txt,Positivo
d14a1dc0fcf84756830ae5cfe8815055_20230708t16_24_utc.txt,Neutral
d22befc272de494e94e06cd6f175ca32_20230810t15_05_utc.txt,Neutral
d263c395121b4d6f9fabf048b14bb4c7_20230810t18_19_utc.txt,Negativo
d459ddd710ec4a4bb4595ef6abb3f715_20230810t20_30_utc.txt,Neutral
d694ec768cdb42e8a8ff9554a24b8288_20230810t14_39_utc.txt,Negativo
d6ac873bb44649f79ffa6a87e7f5f0ab_20230708t14_04_utc.txt,Neutral
d72a1c984bea4935b0dcaf4c10fa7fbd_20230810t19_12_utc.txt,Neutral
d87d1992da804e6eb4c247dbd411b921_20230810t17_53_utc.txt,Neutral
d9763106e61a4af482ea7e2fdfc4e26d_20230708t16_20_utc.txt,Neutral
dbc7cbed270047c38b7c988b8038eabc_20230810t22_20_utc.txt,Neutral
e01dcfa236d3476e9f289949de14966d_20230708t13_11_utc.txt,Negativo
e0a49aae3d284c24a583ea3d84b58342_20230810t23_24_utc.txt,Neutral
e14868b026ae483b87e34058c04481bb_20230708t16_49_utc.txt,Neutral
e2c0b92508734945b576454ebecccbbb_20230810t20_06_utc.txt,Neutral
e3e2caba74604aa88ef8942b9ce73c40_20230708t15_50_utc.txt,Neutral
e6cbc12dc20f4eae81db8945bd399968_20230708t16_31_utc.txt,Neutral
e9318cc6236b471ea3deb3bff752e62e_20230810t15_48_utc.txt,Neutral
e9ff380b10bf430f9c6c24ff7277ea2b_20230810t15_45_utc.txt,Neutral
ea838228b8fd4bd49930d7210cca7187_20230708t15_06_utc.txt,Neutral
ed9c163b5e9e4197970dd5de7413f413_20230708t16_23_utc.txt,Neutral
f19a391518c34852b04cd1f0f61810f6_20230708t15_16_utc.txt,Neutral
f1d92c8046a547debf2e6862d92e7194_20230810t20_21_utc.txt,Neutral
f21ac66a5a054b4da2c2f08c464d5204_20230708t15_45_utc.txt,Neutral
f2413c74320445f9bc224e8e0be8e29e_20230810t23_05_utc.txt,Neutral
f446710fa4ce4815be9cfcde511289cc_20230708t14_26_utc.txt,Neutral
f4e346d6967441f38394c75fdb892f35_20230810t13_57_utc.txt,Neutral
f702e25a60df40d290bee4fd4c51ae9d_20230810t20_02_utc.txt,Neutral
f73f834f7ce54ca9b4177c2e557b09dd_20230810t20_57_utc.txt,Neutral
f7c666816bba4300956a7cb7361f016c_20230708t14_48_utc.txt,Neutral
f8ac1e730c1b40168dd80fb67cd1d0e4_20230810t16_25_utc.txt,Neutral
f8b160dc544b4af38440d64277cb346c_20230708t14_02_utc.txt,Neutral
f8f82f588fce4648ba92d9bd20916228_20230810t21_50_utc.txt,Neutral
f9bf7732cd3d494f9943ee9b62433ea1_20230708t16_18_utc.txt,Neutral
f9e9772569914bf18c30cfe529537ea9_20230708t13_52_utc.txt,Neutral
fa0db3124fcf400abf22c7abcae534cd_20230810t13_37_utc.txt,Neutral
fb3e0a07cea14b66b444ed5e3bb09b50_20230810t18_41_utc.txt,Neutral
fb4edecfe32041978ec0b27be3af2451_20230708t16_07_utc.txt,Neutral
feef0cbf3d9b4dab8fbdf63bc5eebe48_20230708t15_41_utc.txt,Neutral
ff2aaea6fbf44687aee353963e07365e_20230810t15_50_utc.txt,Neutral
